GameID,GameDist,CumulativeDist
44806-29,2534.05,52158.19
44806-30,1202.46,53360.65
44806-31,1739.39,55100.04
44806-32,1072.68,56172.72
44825-1,1223.54,1223.54
44825-2,958.34,2181.88
44825-3,618.32,2800.2
44825-4,1861.23,4661.43
44825-5,694.23,5355.66
44825-6,1045.5,6401.16
44825-7,741.41,7142.57
44825-8,809.42,7951.99
44825-9,1120.77,9072.76
44825-10,1019.1,10091.86
44825-11,1115.01,11206.869999999999
44825-12,1310.92,12517.79
44825-13,810.49,13328.28
44825-14,2299.54,15627.82
44825-15,3246.71,18874.53
44825-16,2260.9,21135.43
44825-17,2209.39,23344.82
44825-18,1900.65,25245.47
44825-19,2184.12,27429.59
44825-20,2333.32,29762.91
44825-21,3073.47,32836.38
44825-22,3002.72,35839.1
44825-23,2797.2200000000003,38636.32
44860-1,1784.45,1784.45
44860-2,1691.55,3476.0
44860-3,2315.81,5791.8099999999995
44860-4,2775.92,8567.73
44860-5,1809.9,10377.630000000001
44860-6,1910.88,12288.51
44860-7,2375.42,14663.93
44860-8,2172.09,16836.02
44860-9,1461.55,18297.57
44860-10,2560.4900000000002,20858.06
44860-11,2412.86,23270.920000000002
44860-12,2228.23,25499.15
44860-13,1902.31,27401.46
44860-14,2367.36,29768.82
44860-15,2080.04,31848.86
44860-16,981.49,32830.35
44860-17,1116.1,33946.45
44900-1,1054.4,1054.4
44900-2,1464.51,2518.91
44900-3,825.81,3344.7200000000003
44900-4,894.48,4239.2
44900-5,700.14,4939.34
44900-6,1436.63,6375.97
44900-7,522.8,6898.77
44900-8,49.45,6948.22
44900-9,897.92,7846.14
44900-10,965.7,8811.84
44900-11,1083.5,9895.34
44900-12,939.23,10834.57
44900-13,1687.79,12522.36
44900-14,815.71,13338.07
44900-15,666.58,14004.65
44900-16,687.8299999999999,14692.48
44900-17,850.55,15543.03
44900-18,888.38,16431.41
44900-19,538.46,16969.87
44900-20,524.33,17494.2
44900-21,1347.2,18841.4
44900-22,766.38,19607.78
44900-23,792.4,20400.18
44900-24,496.22,20896.4
44900-25,781.57,21677.97
44900-26,911.5500000000001,22589.52
44900-27,812.13,23401.65
44900-28,728.25,24129.9
44900-29,632.39,24762.29
44934-1,82.24000000000001,82.24000000000001
44934-2,187.64000000000001,269.88
44934-3,209.75,479.63
44934-4,103.88,583.51
44934-5,155.51,739.02
44934-6,855.23,1594.25
44934-7,236.88,1831.13
44934-8,39.44,1870.57
44934-9,253.56,2124.13
44934-10,267.92,2392.05
44934-11,30.61,2422.66
44934-12,340.53000000000003,2763.19
44934-13,23.65,2786.84
44934-14,29.07,2815.91
44934-15,40.92,2856.83
44934-16,301.71000000000004,3158.54
44934-17,13.280000000000001,3171.82
44934-18,1178.28,4350.1
44934-19,1405.49,5755.59
44934-20,1100.7,6856.29
45028-1,1622.8600000000001,1622.8600000000001
45028-2,1733.24,3356.1000000000004
45028-3,2753.56,6109.66
45028-4,2130.04,8239.7
45028-5,1361.4,9601.1
45028-6,3865.01,13466.11
45061-1,794.17,794.17
45061-2,747.76,1541.9299999999998
45061-3,778.51,2320.44
45061-4,708.4100000000001,3028.85
45061-5,1227.83,4256.68
45061-6,758.94,5015.62
45061-7,108.12,5123.74
45061-8,267.97,5391.71
45061-9,878.39,6270.1
45061-10,611.48,6881.58
45061-11,576.06,7457.639999999999
45061-12,550.81,8008.45
45061-13,1537.72,9546.17
45061-14,321.78,9867.95
45061-15,286.62,10154.57
45061-16,721.6899999999999,10876.26
45061-17,92.02000000000001,10968.28
45061-18,1634.59,12602.869999999999
45061-19,1094.42,13697.289999999999
45061-20,956.38,14653.67
45061-21,331.65,14985.32
45061-22,825.78,15811.1
45077-1,1445.23,1445.23
45077-2,1458.75,2903.98
45077-3,2109.9900000000002,5013.97
45077-4,1696.3400000000001,6710.31
45077-5,1971.71,8682.02
45077-6,1734.01,10416.03
45077-7,1581.21,11997.24
45077-8,1484.03,13481.27
45077-9,1574.67,15055.94
45077-10,1721.5,16777.440000000002
45077-11,1658.57,18436.010000000002
45077-12,1897.88,20333.89
45077-13,2252.73,22586.620000000003
45077-14,1494.98,24081.600000000002
45077-15,1377.9,25459.5
45077-16,1861.23,27320.73
45077-17,124.52,27445.25
45077-18,107.09,27552.34
45077-19,56.269999999999996,27608.61
45077-20,164.3,27772.91
45077-21,1395.15,29168.06
45077-22,1491.6200000000001,30659.68
45077-23,1248.34,31908.02
45077-24,1367.92,33275.94
45077-25,1759.72,35035.66
45077-26,1743.81,36779.47
45077-27,1850.5,38629.97
45077-28,944.4,39574.37
45077-29,1729.69,41304.06
45099-1,920.41,920.41
45099-2,1062.87,1983.2799999999997
45099-3,850.3,2833.58
45099-4,805.52,3639.0999999999995
45099-5,70.26,3709.3599999999997
45099-6,671.29,4380.65
45099-7,1061.18,5441.83
45099-8,2593.34,8035.17
45099-9,1319.9,9355.07
45099-10,1287.67,10642.74
45099-11,72.32,10715.06
45099-12,1053.28,11768.34
45099-13,650.9100000000001,12419.25
45099-14,885.0,13304.25
45099-15,1357.8600000000001,14662.11
45099-16,1243.04,15905.15
45099-17,1524.15,17429.3
45099-18,1320.33,18749.63
45099-19,2062.84,20812.47
45099-20,1773.14,22585.61
45099-21,1311.28,23896.89
45158-1,1037.25,1037.25
45158-2,1013.15,2050.4
45158-3,579.5400000000001,2629.94
45158-4,575.8,3205.74
45158-5,1088.1100000000001,4293.85
45158-6,983.01,5276.860000000001
45158-7,1243.49,6520.35
45158-8,1206.1100000000001,7726.46
45158-9,740.45,8466.91
45158-10,858.13,9325.04
45158-11,771.4100000000001,10096.45
45158-12,1241.5,11337.95
45158-13,1098.8700000000001,12436.82
45158-14,955.25,13392.07
45158-15,1110.1000000000001,14502.17
45158-16,795.89,15298.060000000001
45158-17,1582.36,16880.420000000002
45158-18,714.01,17594.43
45158-19,1153.1200000000001,18747.55
45158-20,1845.92,20593.47
45158-21,1071.78,21665.25
45158-22,982.19,22647.440000000002
45158-23,1000.91,23648.350000000002
45158-24,709.93,24358.28
45158-25,927.9,25286.18
45158-26,1159.42,26445.600000000002
45158-27,738.17,27183.77
45158-28,1593.65,28777.420000000002
45158-29,1428.91,30206.33
45158-30,1274.22,31480.550000000003
45158-31,1067.6,32548.15
45158-32,589.13,33137.28
45187-1,994.41,994.41
45187-2,772.99,1767.4
45187-3,1114.05,2881.45
45187-4,1395.6000000000001,4277.05
45187-5,955.97,5233.02
45187-6,1281.39,6514.41
45187-7,1944.79,8459.2
45187-8,1487.07,9946.27
45187-9,1517.98,11464.25
45187-10,1648.06,13112.31
45187-11,1493.75,14606.06
45187-12,1713.63,16319.69
45187-13,1760.33,18080.02
45187-14,1256.73,19336.75
45187-15,1052.38,20389.13
45187-16,1492.01,21881.14
45187-17,756.34,22637.48
45187-18,796.76,23434.24
45187-19,1210.3,24644.54
45187-20,762.85,25407.39
45187-21,722.61,26130.0
45187-22,1420.09,27550.09
45187-23,872.1,28422.19
45187-24,1272.66,29694.85
45927-1,1793.28,1793.28
45927-2,2724.4500000000003,4517.7300000000005
45927-3,922.12,5439.85
45927-4,2168.3,7608.15
45927-5,1636.68,9244.83
45927-6,1610.7,10855.53
45927-7,1494.18,12349.710000000001
45927-8,1064.0,13413.710000000001
45927-9,2553.69,15967.400000000001
45927-10,1916.5,17883.9
45927-11,1575.89,19459.79
45927-12,1564.97,21024.760000000002
45927-13,1954.92,22979.68
45927-14,1562.8700000000001,24542.55
45927-15,2268.81,26811.36
45927-16,1821.52,28632.88
45927-17,2167.89,30800.77
45927-18,2431.93,33232.7
45927-19,1600.08,34832.78
45927-20,1616.72,36449.5
45927-21,1435.88,37885.38
45927-22,1916.18,39801.56
45927-23,1708.88,41510.44
45927-24,1452.08,42962.520000000004
45927-25,1863.38,44825.9
45927-26,1872.13,46698.03
45945-1,1859.02,1859.02
45945-2,1546.46,3405.48
45945-3,1207.49,4612.97
45945-4,1352.24,5965.21
45945-5,1860.67,7825.88
45945-6,1905.8400000000001,9731.720000000001
45945-7,1594.28,11326.0
45945-8,1720.61,13046.61
45945-9,1376.49,14423.1
45945-10,1636.65,16059.75
45945-11,1586.05,17645.8
45945-12,1675.1,19320.9
45945-13,1538.85,20859.75
45945-14,2101.55,22961.3
45945-15,1869.48,24830.78
45945-16,1519.85,26350.63
45945-17,1976.21,28326.84
45945-18,1855.06,30181.9
45945-19,1992.2,32174.1
45945-20,1721.24,33895.34
45945-21,1369.97,35265.31
45945-22,1785.12,37050.43
45945-23,2203.66,39254.09
45945-24,2435.54,41689.63
45945-25,1874.3700000000001,43564.0
45945-26,1263.8,44827.8
45945-27,1601.19,46428.99
45945-28,2073.38,48502.37
45945-29,1789.93,50292.3
45945-30,1832.14,52124.44
45945-31,1895.61,54020.05
45945-32,1989.83,56009.88
45950-1,3108.45,3108.45
45950-2,4068.26,7176.71
45950-3,3886.95,11063.66
45950-4,3575.25,14638.91
45950-5,2603.25,17242.16
45950-6,3275.08,20517.239999999998
45950-7,2851.4900000000002,23368.73
45950-8,3848.15,27216.88
45950-9,2638.39,29855.27
45950-10,2733.93,32589.2
45950-11,3343.07,35932.27
45950-12,2664.01,38596.28
45950-13,2381.79,40978.07
45950-14,2761.63,43739.7
45950-15,2323.16,46062.86
45950-16,1934.46,47997.32
45950-17,2967.4500000000003,50964.770000000004
45950-18,3638.06,54602.83
45950-19,2520.98,57123.81
45950-20,4077.87,61201.68
45950-21,2101.09,63302.770000000004
45950-22,3100.46,66403.23
45950-23,2407.7400000000002,68810.97
45950-24,3534.7,72345.67
45950-25,3078.01,75423.68000000001
45950-26,3302.85,78726.53
45950-27,2948.4900000000002,81675.02
45950-28,2000.8,83675.82
45950-29,2504.46,86180.28
45953-1,992.58,992.58
45953-2,1141.06,2133.64
45953-3,749.26,2882.8999999999996
45953-4,827.5400000000001,3710.44
45953-5,245.98,3956.42
45953-6,1387.24,5343.66
45953-7,979.86,6323.5199999999995
45953-8,756.28,7079.8
45953-9,796.08,7875.88
45953-10,742.13,8618.01
45953-11,747.58,9365.59
45953-12,948.16,10313.75
45953-13,736.37,11050.119999999999
45953-14,1310.68,12360.8
45953-15,747.21,13108.01
45953-16,1278.29,14386.3
45953-17,1297.08,15683.38
45953-18,2098.19,17781.57
45953-19,1251.21,19032.78
45953-20,1097.82,20130.6
45953-21,1661.18,21791.78
45953-22,815.15,22606.93
45953-23,770.83,23377.76
45953-24,912.97,24290.73
45953-25,93.80000000000001,24384.53
45953-26,1411.18,25795.71
45953-27,1569.0,27364.71
45962-1,3693.25,3693.25
45962-2,2475.71,6168.96
45962-3,1832.67,8001.63
45962-4,2159.7400000000002,10161.37
45962-5,3745.28,13906.650000000001
45962-6,3387.57,17294.22
45962-7,2133.5099999999998,19427.73
45962-8,1993.41,21421.14
45962-9,3009.62,24430.760000000002
45962-10,2709.38,27140.14
45962-11,3472.18,30612.32
45962-12,2029.79,32642.11
45962-13,2796.51,35438.62
45962-14,2896.56,38335.18
45962-15,2640.2,40975.38
45962-16,3112.98,44088.36
45962-17,2202.59,46290.95
45962-18,1983.43,48274.38
45962-19,2810.01,51084.39
45962-20,2769.72,53854.11
45962-21,3632.16,57486.27
45962-22,2949.86,60436.13
45962-23,3385.22,63821.35
45962-24,4467.56,68288.91
45962-25,2752.69,71041.6
45962-26,2743.44,73785.04
45962-27,3476.66,77261.7
45962-28,3537.58,80799.28
45962-29,3581.31,84380.59
45962-30,3360.38,87740.97
45962-31,2055.38,89796.35
45966-1,1863.33,1863.33
45966-2,1058.01,2921.34
45966-3,1954.67,4876.01
45966-4,1062.02,5938.03
45966-5,1634.4,7572.43
45966-6,1904.82,9477.25
45966-7,703.2,10180.45
45966-8,1061.02,11241.47
45966-9,1572.96,12814.43
45966-10,1135.25,13949.68
45966-11,1643.72,15593.4
45966-12,1591.65,17185.05
45966-13,1200.07,18385.12
45966-14,1317.48,19702.6
45966-15,1821.8,21524.4
45974-1,363.43,363.43
45974-2,846.05,1209.48
45974-3,1225.39,2434.87
45974-4,752.1800000000001,3187.05
45974-5,921.38,4108.43
45974-6,1509.23,5617.66
45974-7,1116.51,6734.17
45974-8,1678.24,8412.41
45974-9,1026.31,9438.720000000001
45974-10,1176.09,10614.81
45974-11,954.79,11569.6
45974-12,1364.46,12934.06
45974-13,2058.9500000000003,14993.01
45974-14,927.5,15920.51
45974-15,1417.47,17337.98
45974-16,988.24,18326.22
45974-17,1089.6,19415.82
45974-18,681.29,20097.11
45974-19,1211.77,21308.88
45974-20,1648.08,22956.96
45974-21,714.68,23671.64
45974-22,1203.31,24874.95
45974-23,1704.19,26579.14
45974-24,1349.29,27928.43
45974-25,1011.41,28939.84
45974-26,697.01,29636.85
45974-27,891.35,30528.2
45975-1,3094.83,3094.83
45975-2,1414.79,4509.62
45975-3,1581.82,6091.44
45975-4,2878.26,8969.7
45975-5,3332.4900000000002,12302.19
45975-6,2917.62,15219.81
45975-7,3271.4,18491.21
45975-8,2845.44,21336.65
45975-9,2173.77,23510.42
45975-10,3151.4900000000002,26661.91
45975-11,2542.02,29203.93
45975-12,2910.52,32114.45
45975-13,3128.01,35242.46
45975-14,1417.05,36659.51
45975-15,2828.98,39488.49
45975-16,4066.68,43555.17
45975-17,3202.55,46757.72
45975-18,2567.81,49325.53
45975-19,2761.66,52087.19
45975-20,3535.34,55622.53
45975-21,3328.45,58950.98
45975-22,2357.58,61308.56
45975-23,2474.15,63782.71
45975-24,1346.41,65129.12
45983-1,384.78000000000003,384.78000000000003
45983-2,166.63,551.4100000000001
45983-3,163.71,715.12
45983-4,135.32,850.44
45983-5,184.0,1034.44
45983-6,1305.6,2340.04
45983-7,1706.9,4046.94
45983-8,2475.52,6522.46
45983-9,1989.6200000000001,8512.08
45983-10,2082.93,10595.01
45983-11,2239.67,12834.68
45983-12,1552.78,14387.460000000001
45983-13,2026.26,16413.72
45983-14,1272.05,17685.77
45983-15,1480.25,19166.02
45983-16,232.58,19398.6
45983-17,1810.67,21209.27
45983-18,1351.85,22561.12
45983-19,89.75,22650.87
45983-20,29.02,22679.89
45983-21,48.43,22728.32
45983-22,54.230000000000004,22782.55
45983-23,15.81,22798.36
45983-24,911.74,23710.1
45983-25,2000.08,25710.18
45983-26,1486.1,27196.28
45987-1,1230.6100000000001,1230.6100000000001
45987-2,1876.78,3107.3900000000003
45987-3,2064.15,5171.54
45987-4,2685.25,7856.79
45987-5,2961.25,10818.04
45987-6,2458.61,13276.65
45987-7,1585.63,14862.28
45987-8,2379.06,17241.34
45987-9,2900.22,20141.56
45987-10,3022.91,23164.47
45987-11,2464.6,25629.07
45987-12,3050.94,28680.01
45987-13,2485.79,31165.8
45987-14,2567.64,33733.44
45987-15,3380.58,37114.02
45987-16,2912.94,40026.96
45987-17,2527.43,42554.39
45987-18,2245.07,44799.46
45987-19,2006.55,46806.01
45987-20,2546.9700000000003,49352.979999999996
45987-21,1949.39,51302.37
45987-22,3087.73,54390.1
45987-23,1650.2,56040.3
45987-24,2595.94,58636.24
45987-25,2884.1,61520.34
45987-26,2180.9,63701.24
45987-27,2521.31,66222.55
45987-28,2323.67,68546.22
45987-29,2876.69,71422.91
45987-30,2728.91,74151.82
46014-1,102.64000000000001,102.64000000000001
46014-2,533.94,636.58
46014-3,665.55,1302.13
46014-4,686.45,1988.58
46014-5,466.71,2455.29
46014-6,709.05,3164.34
46014-7,60.27,3224.61
46014-8,664.75,3889.3599999999997
46014-9,456.81,4346.17
46014-10,773.76,5119.93
46014-11,877.29,5997.219999999999
46021-1,2182.99,2182.99
46021-2,1921.35,4104.34
46021-3,2411.36,6515.7
46021-4,645.13,7160.83
46021-5,1499.4,8660.23
46021-6,1833.19,10493.42
46021-7,2266.41,12759.83
46021-8,3094.67,15854.5
46021-9,2408.48,18262.98
46021-10,2499.83,20762.81
46021-11,2610.74,23373.55
46021-12,2661.53,26035.08
46021-13,3518.87,29553.95
46021-14,2985.71,32539.66
46021-15,2893.57,35433.23
46021-16,2369.19,37802.42
46021-17,2608.89,40411.31
46021-18,2674.5,43085.81
46021-19,3115.13,46200.94
46021-20,3300.25,49501.19
46021-21,2985.99,52487.18
46021-22,3186.77,55673.95
46021-23,3386.23,59060.18
46021-24,2231.73,61291.91
46021-25,2398.1800000000003,63690.09
46021-26,2395.46,66085.55
46038-1,2454.66,2454.66
46038-2,2807.05,5261.71
46038-3,2692.02,7953.73
46038-4,2336.3,10290.03
46038-5,3051.34,13341.37
46038-6,4317.84,17659.21
46038-7,2835.27,20494.48
46038-8,2951.17,23445.65
46038-9,2951.12,26396.77
46038-10,2924.67,29321.440000000002
46038-11,3373.19,32694.63
46038-12,3045.04,35739.67
46038-13,3223.31,38962.98
46038-14,3197.29,42160.270000000004
46038-15,2555.95,44716.22
46038-16,3223.01,47939.23
46038-17,2997.7200000000003,50936.950000000004
46038-18,2822.79,53759.74
46038-19,2727.59,56487.33
46038-20,2480.26,58967.590000000004
46038-21,3703.87,62671.46
46038-22,2918.2400000000002,65589.7
46038-23,2307.17,67896.87
46038-24,3657.69,71554.56
46038-25,3172.91,74727.47
46038-26,2850.81,77578.28
46038-27,2900.89,80479.17
46038-28,2958.51,83437.68000000001
46038-29,2633.2,86070.88
46038-30,2428.05,88498.93000000001
46046-1,2034.59,2034.59
46046-2,2036.75,4071.34
46046-3,1705.28,5776.62
46046-4,1997.43,7774.05
46046-5,2300.59,10074.64
46046-6,1365.95,11440.59
46046-7,1952.8600000000001,13393.45
46046-8,2305.79,15699.240000000002
46046-9,1758.26,17457.5
46046-10,1481.92,18939.420000000002
46046-11,1598.8,20538.22
46046-12,1856.01,22394.23
46046-13,2179.72,24573.95
46046-14,2263.91,26837.86
46046-15,1594.28,28432.14
46046-16,2231.51,30663.65
46046-17,1613.86,32277.510000000002
46046-18,1767.09,34044.6
46046-19,2033.96,36078.56
46046-20,1702.82,37781.38
46046-21,1340.91,39122.29
46046-22,1709.94,40832.23
46046-23,2390.37,43222.6
46046-24,2074.87,45297.47
46046-25,1573.82,46871.29
46046-26,1663.97,48535.26
46046-27,2269.41,50804.67
46046-28,2126.01,52930.68
46046-29,1648.94,54579.62
46046-30,1955.1,56534.72
46046-31,1570.21,58104.93
46066-1,991.4,991.4
46066-2,1444.61,2436.0099999999998
46066-3,775.83,3211.84
46066-4,1162.3899999999999,4374.23
46066-5,1627.65,6001.88
46066-6,1343.74,7345.62
46066-7,2008.29,9353.91
46066-8,1973.93,11327.84
46066-9,1754.52,13082.36
46066-10,2075.93,15158.29
46066-11,2631.73,17790.02
46066-12,3033.73,20823.75
46066-13,2485.08,23308.83
46066-14,370.65999999999997,23679.49
46066-15,503.8,24183.29
46066-16,1046.44,25229.73
46066-17,918.19,26147.92
46066-18,692.59,26840.51
46066-19,1173.55,28014.06
46066-20,374.44,28388.5
46066-21,74.95,28463.45
46066-22,177.16000000000003,28640.61
46066-23,182.29,28822.9
46066-24,510.12,29333.02
46066-25,1408.0,30741.02
46066-26,1537.8899999999999,32278.91
46066-27,433.6,32712.51
46066-28,763.21,33475.72
46067-1,695.95,695.95
46067-2,113.64999999999999,809.6
46067-3,42.45,852.0500000000001
46067-4,501.71,1353.76
46067-5,581.92,1935.6799999999998
46067-6,379.38,2315.06
46067-7,1346.35,3661.41
46067-8,2460.05,6121.46
46067-9,2735.28,8856.74
46067-10,2204.86,11061.6
46067-11,2366.83,13428.43
46067-12,1467.07,14895.5
46067-13,1826.74,16722.24
46067-14,1292.7,18014.94
46067-15,2135.05,20149.99
46074-1,1512.67,1512.67
46074-2,1702.02,3214.69
46074-3,1233.1399999999999,4447.83
46074-4,1389.6100000000001,5837.4400000000005
46074-5,770.98,6608.42
46074-6,1217.8600000000001,7826.280000000001
46074-7,1615.5,9441.78
46074-8,2456.58,11898.36
46074-9,843.1800000000001,12741.54
46074-10,969.14,13710.68
46074-11,2433.44,16144.12
46074-12,344.42,16488.54
46074-13,1542.41,18030.95
46074-14,1370.15,19401.100000000002
46074-15,999.72,20400.82
46074-16,1168.66,21569.48
46074-17,1384.43,22953.91
46074-18,848.78,23802.690000000002
46074-19,1312.88,25115.57
46074-20,1066.42,26181.99
46074-21,1308.83,27490.82
46074-22,914.75,28405.57
46074-23,1267.23,29672.8
46074-24,1446.98,31119.780000000002
46074-25,1408.92,32528.7
46074-26,1247.6,33776.3
46074-27,1122.46,34898.76
46074-28,1623.29,36522.05
46098-1,310.69,310.69
46098-2,2066.54,2377.23
46098-3,937.34,3314.57
46098-4,1201.24,4515.8099999999995
46098-5,1104.02,5619.83
46098-6,976.99,6596.82
46098-7,1179.57,7776.389999999999
46098-8,273.78000000000003,8050.17
46098-9,618.88,8669.05
46098-10,812.4,9481.45
46098-11,1136.6399999999999,10618.09
46098-12,353.37,10971.46
46098-13,744.85,11716.31
46098-14,2066.78,13783.09
46098-15,2074.4,15857.49
46098-16,3113.54,18971.03
46098-17,2275.58,21246.61
46098-18,2160.33,23406.94
46098-19,646.37,24053.31
46119-1,1362.6,1362.6
46119-2,1672.79,3035.39
46119-3,1289.58,4324.969999999999
46119-4,1325.91,5650.88
46119-5,1087.73,6738.61
46119-6,1210.67,7949.28
46119-7,1427.3600000000001,9376.64
46119-8,2675.19,12051.83
46119-9,1385.3700000000001,13437.2
46119-10,1873.0,15310.2
46119-11,2829.47,18139.67
46119-12,3623.14,21762.81
46119-13,2102.5099999999998,23865.32
46119-14,752.86,24618.18
46119-15,1152.84,25771.02
46119-16,1527.42,27298.44
46119-17,1164.79,28463.23
46119-18,1609.05,30072.28
46119-19,1279.19,31351.47
46119-20,1802.08,33153.55
46119-21,2124.4,35277.95
46119-22,3715.2,38993.15
46119-23,3666.55,42659.7
46119-24,2708.32,45368.02
46119-25,1504.82,46872.84
46119-26,2148.41,49021.25
46119-27,1831.4,50852.65
46119-28,580.1700000000001,51432.82
46119-29,279.76,51712.58
46133-1,1704.08,1704.08
46133-2,1157.48,2861.56
46133-3,891.35,3752.91
46133-4,1359.1799999999998,5112.09
46133-5,216.69,5328.78
46133-6,1308.0,6636.78
46133-7,1156.72,7793.5
46133-8,1581.25,9374.75
46133-9,1094.59,10469.34
46133-10,1445.14,11914.48
46133-11,777.52,12692.0
46133-12,936.6800000000001,13628.68
46133-13,1525.3500000000001,15154.03
46133-14,1226.58,16380.61
46133-15,1108.55,17489.16
46133-16,1544.71,19033.87
46133-17,1088.8700000000001,20122.74
46133-18,1340.82,21463.56
46133-19,1418.75,22882.31
46133-20,1411.9,24294.21
46133-21,1694.1399999999999,25988.35
46133-22,2094.11,28082.46
46133-23,1876.08,29958.54
46133-24,1223.97,31182.51
46134-1,1132.25,1132.25
46134-2,1225.53,2357.7799999999997
46134-3,1163.26,3521.04
46134-4,1655.3,5176.34
46134-5,1308.74,6485.08
46134-6,1085.76,7570.84
46134-7,762.97,8333.81
46134-8,1237.04,9570.85
46134-9,1406.43,10977.28
46134-10,1280.13,12257.41
46134-11,1684.46,13941.87
46134-12,1299.69,15241.56
46134-13,1237.92,16479.48
46134-14,1486.22,17965.7
46134-15,1641.19,19606.89
46134-16,3473.27,23080.16
46134-17,1417.6000000000001,24497.760000000002
46134-18,1157.8600000000001,25655.62
46134-19,1834.31,27489.93
46134-20,1407.62,28897.55
46134-21,1573.72,30471.27
46134-22,1101.91,31573.18
46134-23,1794.77,33367.95
46299-1,834.29,834.29
46299-2,1026.96,1861.25
46299-3,1441.7,3302.95
46299-4,1929.32,5232.27
46299-5,2161.23,7393.5
46299-6,1013.12,8406.62
46299-7,1268.93,9675.55
46299-8,2348.7400000000002,12024.29
46299-9,1256.38,13280.67
46299-10,1280.6299999999999,14561.300000000001
46299-11,1773.1299999999999,16334.43
46299-12,1167.24,17501.670000000002
46299-13,1759.96,19261.63
46299-14,1109.05,20370.68
46299-15,1199.04,21569.72
46299-16,1352.79,22922.510000000002
46299-17,1327.42,24249.93
46299-18,1706.13,25956.06
46299-19,1583.97,27540.03
46299-20,1484.73,29024.760000000002
46299-21,634.73,29659.49
46299-22,1090.2,30749.690000000002
46299-23,173.01999999999998,30922.71
46299-24,899.6,31822.31
46299-25,1104.48,32926.79
46299-26,1535.14,34461.93
46299-27,1477.3799999999999,35939.31
46299-28,348.68,36287.99
46299-29,1654.87,37942.86
46299-30,373.13,38315.99
46316-1,248.73,248.73
46316-2,279.40999999999997,528.14
46316-3,369.71000000000004,897.85
46316-4,577.94,1475.79
46316-5,562.15,2037.94
46316-6,166.43,2204.37
46316-7,76.4,2280.77
46331-1,227.12,227.12
46331-2,1243.25,1470.37
46331-3,956.24,2426.6099999999997
46331-4,2227.73,4654.34
46394-1,836.8299999999999,836.8299999999999
46394-2,1373.22,2210.05
46394-3,829.53,3039.58
46394-4,425.36,3464.94
46394-5,892.66,4357.6
46394-6,949.7,5307.3
46394-7,1438.53,6745.83
46394-8,1199.02,7944.85
46394-9,1074.88,9019.73
46394-10,1340.4,10360.130000000001
46394-11,1252.8700000000001,11613.0
46394-12,1682.65,13295.65
46394-13,1199.6200000000001,14495.27
46394-14,1727.21,16222.48
46394-15,1963.5,18185.98
46394-16,1500.75,19686.73
46394-17,1715.28,21402.010000000002
46394-18,1048.04,22450.05
46394-19,1383.73,23833.78
46394-20,538.72,24372.5
46394-21,912.03,25284.53
46394-22,825.46,26109.99
46394-23,1215.58,27325.57
46430-1,1162.91,1162.91
46430-2,1036.63,2199.54
46430-3,1061.34,3260.88
46430-4,1163.3,4424.18
46430-5,891.5799999999999,5315.76
46430-6,1217.96,6533.72
46430-7,1718.31,8252.03
46430-8,451.9,8703.93
46430-9,1024.69,9728.619999999999
46430-10,1541.3,11269.92
46430-11,2301.22,13571.14
46430-12,1012.55,14583.689999999999
46430-13,1572.96,16156.65
46430-14,1393.74,17550.39
46430-15,1008.11,18558.5
46430-16,1163.53,19722.03
46430-17,1383.67,21105.7
46430-18,866.4,21972.1
46430-19,1365.76,23337.86
46430-20,278.15999999999997,23616.02
46430-21,1555.39,25171.41
46465-1,2450.0,2450.0
46465-2,2122.91,4572.91
46465-3,1707.78,6280.69
46465-4,1087.08,7367.7699999999995
46465-5,299.64,7667.41
46465-6,1307.67,8975.08
46465-7,1036.92,10012.0
46465-8,934.57,10946.57
46465-9,938.09,11884.66
46465-10,2678.71,14563.369999999999
46465-11,1408.34,15971.71
46465-12,1995.8799999999999,17967.59
46465-13,1034.22,19001.81
46465-14,2672.02,21673.83
46465-15,666.29,22340.12
46465-16,1079.3700000000001,23419.49
46587-1,712.08,712.08
46587-2,849.5600000000001,1561.64
46646-1,1208.5,1208.5
46646-2,1357.95,2566.45
46646-3,1523.1,4089.55
46646-4,1574.72,5664.27
46646-5,1072.01,6736.28
46646-6,1365.54,8101.82
46646-7,1246.79,9348.61
46646-8,1451.95,10800.56
46646-9,931.44,11732.0
46646-10,1306.99,13038.99
46646-11,966.8100000000001,14005.8
46646-12,1500.54,15506.34
46646-13,946.47,16452.81
46646-14,1820.97,18273.78
46646-15,1343.94,19617.72
46646-16,1199.1,20816.82
46646-17,1206.28,22023.1
46646-18,1316.43,23339.53
46646-19,2542.54,25882.07
46646-20,1352.04,27234.11
46646-21,1076.88,28310.99
46646-22,1568.54,29879.53
46646-23,1272.49,31152.02
46832-1,165.56,165.56
46832-2,546.21,711.77
46832-3,1035.06,1746.83
46832-4,1357.95,3104.7799999999997
47195-1,959.55,959.55
47195-2,948.09,1907.6399999999999
47195-3,1869.38,3777.02
47195-4,1421.69,5198.71
47195-5,1257.06,6455.77
47195-6,1771.22,8226.99
47195-7,1130.88,9357.87
47195-8,1663.56,11021.43
47195-9,1351.54,12372.97
47195-10,1645.16,14018.130000000001
47195-11,1693.21,15711.34
47195-12,1819.38,17530.72
47195-13,1598.1100000000001,19128.83
47195-14,944.1800000000001,20073.010000000002
47195-15,1208.52,21281.53
47195-16,1349.51,22631.04
47196-1,937.67,937.67
